User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
11894615,61,male,49,177,78,12,94,40
12204696,3,female,34,163,61,1,74,38.2
17352263,128,female,22,149,52,22,103,41
17806696,7,female,35,162,55,2,80,38
15502339,27,male,31,182,85,10,83,39.5
19120634,24,female,22,159,59,6,87,39.4
18448080,105,female,30,162,58,19,100,40.5
11090784,150,female,42,164,62,24,105,40.4
14277142,180,female,26,166,58,28,109,40.8
17238942,179,female,22,165,57,29,107,40.5
19154250,211,female,62,158,59,29,111,41
10594270,173,female,26,145,46,28,105,40.9
12986003,109,male,52,168,69,20,97,40.5
13575449,110,female,24,153,47,20,99,40.6
14042359,65,female,45,180,78,12,99,39.8
17143494,47,male,40,181,79,12,89,39.7
13368237,95,female,35,152,51,18,96,40.6
12278963,5,male,40,204,109,2,76,38.1
13441099,160,male,79,184,87,21,100,40.5
14062952,96,male,21,187,86,23,96,41
13580732,76,female,52,161,63,14,96,40
11741996,170,female,70,179,73,25,107,40.7
10926498,198,male,66,178,84,24,109,40.5
19661726,187,male,46,181,87,27,106,40.8
16916239,159,male,20,180,81,26,110,40.8
19088452,55,male,61,187,89,11,88,40
15850859,25,female,21,168,63,8,80,39.6
10512741,91,female,28,176,75,18,98,40.3
16169462,18,male,23,189,89,8,82,39.7
15585449,57,male,20,176,79,15,95,40.2
14654889,112,male,27,185,90,20,103,40.3
11027771,183,female,62,163,67,28,105,40.8
12112715,80,male,24,189,93,20,93,40.4
17146894,155,female,20,179,76,26,108,41.2
17328365,88,male,32,204,108,17,96,40.1
19742636,30,female,75,156,60,7,81,39.5
17811144,29,female,35,134,39,6,90,39.1
18662357,6,male,28,181,82,2,88,37.8
19345198,63,male,33,173,76,18,89,40.1
12236279,132,female,53,147,54,22,100,40.6
17228615,160,male,38,186,88,27,102,40.9
17837601,19,male,35,184,84,8,80,39.7
17658201,134,female,47,173,76,24,100,40.8
19414696,8,male,30,182,88,4,78,39.1
16516394,166,male,43,177,80,27,103,40.9
12853692,177,female,20,161,60,29,107,40.3
11174359,40,male,22,176,78,12,91,40.1
15741727,7,female,43,179,77,2,83,37.9
13785680,20,male,24,177,78,8,85,39.6
16739169,7,male,28,196,95,2,89,38.6
10841635,128,male,21,198,99,27,98,41
13043269,7,male,51,186,90,2,83,38.1
16068699,4,female,48,160,59,1,79,37.6
12315713,105,female,28,166,60,20,98,40.7
10336316,131,female,23,172,62,23,103,40.8
19069858,10,male,58,185,89,2,89,38.4
17379015,70,female,24,157,50,14,95,40.3
11381149,70,male,33,176,79,13,101,40
13708720,38,male,25,200,107,9,92,39.7
16419920,37,female,37,161,56,8,90,39.5
15503569,128,male,31,191,100,23,100,41
12560417,161,male,35,179,79,26,106,41
16531092,125,female,69,151,54,21,97,40.1
12338479,117,female,31,162,58,21,100,40.5
12074880,186,female,43,167,58,29,106,41.1
19023270,3,male,32,190,90,1,84,37.9
13207490,190,male,60,195,102,25,104,40.5
17452059,13,female,34,160,60,4,78,39
19943533,120,male,22,198,91,23,102,40.8
11946762,116,male,57,190,89,19,97,40.6
16247292,98,female,64,183,79,17,99,40.3
13370036,22,female,32,153,52,5,89,39.2
16609098,141,male,59,195,90,25,93,40.8
13712094,41,male,45,193,97,8,93,39.4
16545953,106,male,54,197,97,16,100,40.4
18176641,101,female,27,165,59,20,96,40.3
14100100,49,female,52,159,58,11,86,39.7
16027572,9,female,28,176,69,3,79,38.9
11384461,145,female,39,141,50,27,96,40.5
13499662,188,male,27,198,103,29,107,41
16250104,57,male,22,184,79,15,94,40.3
14101391,12,female,50,161,67,3,83,38.2
13599605,73,female,72,177,75,15,89,40
19284286,44,female,55,174,70,11,83,40
19265718,195,female,26,159,58,28,114,40.7
14076859,103,male,79,207,119,14,94,39.9
17636210,138,male,31,210,112,20,107,40.7
11894213,156,female,22,183,77,27,106,41.2
19827818,83,male,65,193,96,16,87,40.4
13015459,157,female,70,166,64,23,106,40.3
13000045,65,male,56,181,84,15,86,39.9
16030476,74,female,42,176,71,16,91,40.2
18698026,63,male,38,189,91,11,100,40.2
10861165,59,male,44,191,90,12,93,40
15274655,71,male,32,180,83,14,99,40.1
16931203,60,female,62,171,75,12,92,39.8
14428857,51,female,57,170,66,10,92,39.4
14923037,20,male,32,182,81,5,92,39.1
12761816,8,female,37,156,53,2,84,38
10531071,147,male,42,189,93,22,105,40.6
19246762,72,male,46,168,72,18,89,40.4
10118920,110,male,48,159,60,21,98,40.6
15058354,99,male,40,170,76,18,100,40.4
15944181,132,male,22,185,84,26,102,40.5
15435063,117,male,26,194,93,22,101,40.6
11988867,74,male,62,196,94,14,89,40.1
12675816,13,male,49,195,100,3,85,38.3
11654802,119,male,27,180,79,21,105,40
17531064,213,male,61,181,87,25,112,40.7
16156425,18,male,22,172,74,8,85,39.5
11914234,25,male,52,173,74,6,88,39.3
11290718,119,female,23,146,42,22,98,40.2
18339409,197,female,53,163,67,29,109,40.9
13599753,56,female,43,174,71,12,91,40.1
19106840,205,female,46,171,73,28,116,40.9
14373677,33,male,69,169,69,6,92,39.7
12737617,48,male,71,189,97,9,86,39.9
11308308,24,female,26,132,36,5,91,39.2
16566394,85,female,27,159,61,17,96,40.5
19019342,157,female,40,189,89,25,109,40.4
10232911,107,male,79,179,81,15,98,40.1
18683281,187,female,24,162,58,27,114,40.8
10494313,76,female,22,188,81,16,97,40.3
10994334,7,female,23,174,69,2,83,38
18909493,124,female,74,146,50,19,101,40.5
18297144,175,female,30,173,70,28,108,40.7
13377924,134,male,76,179,86,18,100,40.5
11271537,54,male,61,170,72,13,85,39.9
17818142,82,female,65,160,58,14,97,40.2
13526488,18,female,24,163,60,6,78,39.5
13392008,96,male,24,180,84,21,98,40.6
18497562,152,male,73,174,75,23,97,40.7
15846563,6,male,33,200,97,2,82,38
16353157,7,male,47,200,103,3,72,39.1
19119246,19,male,32,177,82,7,83,39.4
18987184,149,female,37,163,62,26,101,40.7
16943426,218,female,47,175,69,29,117,41.1
16765426,63,male,38,194,99,13,93,40.1
13526519,11,female,31,154,59,4,73,39.1
17873644,77,female,37,173,64,14,99,40.6
13293471,6,male,37,190,89,2,84,37.8
15140300,11,female,33,169,64,3,83,38.7
11130197,89,male,22,184,79,19,100,40.5
10131998,140,female,56,162,63,20,110,40.7
10335063,107,male,64,188,95,17,95,40.3
17219796,41,female,29,165,64,8,97,39.9
14098376,23,female,64,176,75,5,87,39.3
10388266,53,female,65,150,54,11,87,40
16409875,23,male,29,186,79,9,84,39.6
12068636,37,male,37,192,88,9,90,39.5
19131729,145,female,50,147,45,23,102,40.8
17230828,39,male,24,194,87,12,89,40.2
17208086,67,female,41,159,60,13,95,40.1
16602721,62,male,74,185,83,10,93,40.4
13134028,16,male,20,193,98,5,88,39.2
12522612,2,male,38,190,96,1,76,37.4
17580170,148,male,35,194,98,24,103,40.6
17725825,64,male,68,184,87,11,92,40.1
14937430,50,male,24,168,69,10,103,40
12136065,32,male,26,175,78,8,94,39.4
10752745,6,male,61,196,96,2,73,38.5
12652924,23,male,62,184,83,8,75,39.5
18501352,142,male,47,172,72,23,103,40.5
11985714,265,male,69,186,83,29,114,40.9
17557738,121,male,41,194,100,19,102,40.4
16045051,95,male,35,180,86,17,101,40.4
12968318,11,female,23,164,60,3,83,38.5
16992333,30,female,56,157,62,6,91,39.6
19332658,126,male,33,192,97,22,101,40.4
10529727,81,female,21,177,73,17,96,40.4
10135700,136,female,65,157,54,23,97,40.4
19954248,77,female,35,162,55,16,92,40.5
16764469,98,male,22,160,64,21,102,40.5
11895218,4,female,48,168,63,1,79,37.9
17454866,56,female,35,167,69,11,96,39.8
18230287,41,male,48,166,73,7,100,39.3
10159698,53,male,59,177,82,13,84,39.8
12356103,86,female,72,173,73,15,97,40.5
11950470,3,female,22,176,71,1,78,37.7
17171621,95,male,45,193,92,17,97,40.3
14784975,86,male,22,188,90,20,96,40.5
19522660,16,female,27,174,74,4,87,38.8
12224217,31,male,57,183,93,6,90,39.4
14533301,148,female,20,180,78,24,110,40.8
19359460,188,male,57,182,88,28,101,40.8
18204223,157,male,27,186,93,27,104,40.4
18818738,7,female,43,164,61,2,81,37.8
12260850,36,male,21,185,87,12,88,39.9
15004834,102,female,29,183,75,20,98,40.5
11451387,116,male,24,173,71,23,103,40.4
18422331,25,male,72,177,79,6,81,39.1
12249923,46,male,26,191,93,13,89,40.3
10588830,106,female,56,166,61,20,94,40.7
16460468,98,female,66,153,54,19,90,40.2
11791421,77,male,25,195,93,17,96,40.6
12386684,103,female,35,179,75,19,100,40.5
19573457,18,female,24,147,48,4,91,38.8
13310186,32,female,40,152,55,8,83,39.7
10671134,37,male,33,159,64,11,90,39.8
18728301,108,female,24,149,47,20,98,40.4
19114855,95,female,25,164,56,20,93,40.4
13732076,175,female,47,169,59,29,102,41.1
13654804,38,male,20,189,91,10,93,40.1
13089237,8,female,36,143,47,2,84,37.6
15307579,5,male,27,172,75,2,86,38.2
19665517,216,male,27,175,77,29,117,40.9
13285045,11,female,24,166,65,4,76,38.8
18231939,46,female,37,162,59,10,90,39.8
11382604,2,male,32,196,99,1,79,37.5
12888552,53,male,22,186,86,12,97,40.2
11977275,106,male,47,195,94,20,94,40.5
16076553,7,male,39,199,98,3,76,38.7
15455162,51,male,74,179,85,11,82,39.8
13837020,32,female,23,166,68,7,93,39.4
19451433,146,male,39,186,88,25,101,40.9
15713480,151,female,26,173,66,26,104,41
11475798,174,male,38,168,70,27,108,40.7
11904408,91,male,47,186,92,14,102,40.3
16325622,178,male,42,178,81,27,106,40.8
13506287,30,male,23,187,78,11,87,39.7
15085016,97,female,54,181,81,19,95,40.4
18637321,7,male,41,198,101,3,75,38.7
18552958,188,male,42,179,84,27,108,41
10487596,199,female,21,164,61,30,112,40.6
17828598,13,female,25,167,62,3,89,38.5
17632939,17,female,43,149,53,4,84,38.8
10597755,156,female,41,175,78,28,101,40.7
16191860,9,female,63,168,67,2,86,37.8
17095920,123,female,76,169,68,23,92,40.3
18444300,109,male,79,190,95,17,91,40.4
13809747,131,male,54,189,93,18,105,40.2
13546565,148,female,30,172,67,22,112,40.3
12651082,4,male,27,181,79,2,79,38.2
14408849,10,female,47,159,56,2,90,38.1
10537922,208,male,61,181,87,29,103,41
15695294,21,female,65,163,59,5,81,39.3
11041500,77,male,23,190,85,17,98,40.2
13291915,227,male,33,180,80,27,121,40.9
18551947,84,male,39,187,90,13,105,39.9
16053189,51,male,43,176,82,13,88,40.3
18715447,121,female,26,179,76,21,105,40.6
18502026,216,male,42,195,102,30,107,40.9
15937849,16,male,36,187,91,7,78,39.5
18097245,28,male,20,191,93,8,91,39.5
18799489,140,male,61,199,107,20,99,40.8
18972763,26,female,28,149,52,7,83,39.2
18038309,132,male,55,188,94,21,98,40.5
13135709,19,female,79,151,51,4,83,39.1
13344956,164,female,22,147,49,27,105,40.7
17670701,95,male,65,176,82,15,97,40.1
15852151,118,female,43,168,66,20,102,40.2
10239890,11,male,26,188,87,8,76,39.5
12191640,18,female,51,175,68,4,89,38.9
14875082,138,male,42,164,61,20,111,40.9
16295152,91,male,31,176,75,20,97,40.5
16395725,47,female,42,163,60,10,90,40
18616446,10,male,26,203,100,4,81,38.9
15595197,65,male,29,189,85,18,90,40.4
19500143,115,female,46,169,73,23,94,40.7
11395289,212,male,64,198,99,28,103,40.6
15363345,53,female,27,162,64,12,91,39.8
14085749,16,female,76,164,64,4,78,39.1
16406005,125,male,66,181,86,18,100,40.4
11173286,22,male,20,194,88,6,93,39.1
17674314,3,male,23,188,91,1,88,37.6
10562381,19,male,20,189,85,7,87,39.6
19308742,168,female,34,154,58,26,108,40.7
17146357,12,female,48,156,58,3,84,38.8
19276247,17,male,22,171,71,9,83,39.7
15666170,60,female,20,161,58,16,85,40.4
14083021,185,female,33,159,63,30,106,41
11204053,106,male,27,185,85,17,108,40.4
13243907,134,female,70,188,88,21,105,40.3
18748015,86,male,30,194,93,18,96,40.5
12339352,95,male,75,213,119,13,95,39.8
11717487,213,male,53,197,104,28,106,40.6
10920375,160,male,29,178,83,28,104,40.8
11098375,17,female,45,170,70,4,87,39.1
15627503,10,male,35,179,76,5,79,39
12020939,123,male,63,202,106,21,91,40.8
17138415,201,female,71,171,67,27,112,40.5
14943892,65,female,20,160,58,15,90,40.3
19095559,33,male,50,199,102,7,88,39.6
10578108,179,female,73,166,64,26,106,40.6
12624781,12,male,21,184,85,6,82,39.3
14454416,104,female,29,157,55,18,102,40.2
12053690,138,female,39,173,69,24,102,41
10078779,43,male,38,182,88,9,94,39.7
13629888,62,female,60,173,70,11,97,39.8
12276950,54,male,31,190,92,13,92,40
10441273,72,male,45,191,91,14,94,39.9
12322121,47,male,22,182,84,13,92,40.1
11755851,104,female,45,149,50,17,102,40.4
12042773,43,female,25,158,62,10,90,39.7
17755991,60,female,46,167,69,13,90,40
12904216,28,male,43,195,95,8,83,39.3
15676164,121,male,41,185,87,19,104,40.6
13759293,64,male,74,196,100,10,92,39.7
15509137,28,male,26,177,75,11,85,39.9
12179387,113,female,64,169,71,19,100,40.5
18704131,74,female,52,152,58,13,98,40.4
13865204,47,female,48,166,67,9,95,39.7
14490171,136,female,20,183,77,25,103,40.6
13226331,50,male,28,186,82,12,94,39.6
18384725,20,male,68,190,89,4,86,38.8
12426168,17,male,28,198,101,5,87,39.4
11693394,20,male,28,192,99,8,81,39.7
11684109,76,male,56,189,95,14,92,40
12146545,43,male,24,169,74,12,93,39.8
13798941,55,female,66,156,60,12,85,40.2
11110860,109,male,34,190,91,21,98,40.4
10007368,65,female,21,185,80,12,103,39.9
16311491,101,female,38,168,68,19,98,40.7
10526831,139,female,29,169,69,24,104,40.4
18121148,165,male,49,175,75,26,103,40.6
10994021,48,male,27,192,90,11,95,39.9
10539965,10,male,23,186,88,4,84,38.7
11516947,137,female,33,171,70,23,105,40.7
18668321,104,male,40,183,84,18,101,40.3
12882726,146,female,66,157,61,23,102,40.6
16224763,136,female,79,168,70,23,97,40.5
19846086,183,male,62,185,92,24,105,40.4
18101826,50,female,67,153,62,10,89,39.6
15312978,138,male,42,193,95,21,104,40.9
16943527,184,female,58,147,49,27,106,40.8
12607283,103,male,47,179,81,17,101,40
10687967,19,female,38,164,67,6,77,39.4
11965936,63,female,23,168,65,16,87,40.3
13250047,44,male,22,202,96,13,89,40.3
17240909,159,female,45,156,56,25,105,40.7
13466450,112,female,63,156,56,17,104,40.6
15976902,40,male,56,182,90,9,86,39.4
10250025,92,female,54,163,58,16,98,40.5
13256132,209,male,74,184,85,28,101,41.1
12817309,62,female,47,172,67,13,91,40.6
14580760,73,female,41,173,65,13,100,40.2
11109159,159,female,26,180,81,28,105,40.7
13547675,85,female,23,156,56,18,93,40.6
16767778,50,male,74,187,88,9,88,39.4
14681859,52,female,50,162,65,10,94,39.9
13121532,83,male,31,176,77,16,101,40.3
18810052,94,female,46,168,62,18,95,40.5
16603772,52,male,22,189,91,12,96,40
19000492,24,male,48,192,94,6,85,39.1
14467814,57,male,31,192,89,15,90,39.9
15000109,40,male,41,200,104,9,89,39.5
14789581,159,female,21,157,52,26,106,41
18469573,10,male,76,199,106,2,80,38.1
10292822,46,male,69,183,92,8,90,39.6
19098249,154,female,49,149,55,26,100,40.7
18103429,9,female,32,163,62,2,91,38.4
11030463,58,male,22,195,89,15,93,40.2
11503504,83,female,47,161,64,15,98,40.2
18886629,87,female,57,160,62,16,95,40.2
17528438,201,female,52,160,62,28,112,41.1
16451346,112,male,32,180,86,23,97,40.5
10338906,59,female,58,158,57,12,89,40
11793265,60,female,21,171,67,13,94,40
17628194,89,female,67,169,67,17,92,40.2
12510787,141,female,54,166,71,23,103,40.7
18316394,143,female,52,155,58,21,108,40.5
16596165,95,male,36,193,97,15,104,40.6
16030389,179,female,55,183,82,27,109,40.7
14751809,36,female,50,173,72,8,89,39.7
10519459,20,female,32,163,65,6,80,39.5
14937861,166,female,66,164,58,24,107,40.5
12876970,58,male,64,190,91,11,89,39.9
18459003,135,male,25,162,63,25,106,40.4
18771025,92,female,56,154,55,17,94,40.2
11954781,35,female,25,171,66,9,86,40.3
15938431,75,female,39,168,62,16,91,40.4
17058592,123,female,47,164,64,18,110,40.2
17022075,18,male,22,155,60,6,92,39.3
15218744,167,female,25,177,75,29,105,41.3
10277151,70,female,76,173,68,11,101,39.9
15502888,19,female,61,175,74,4,90,38.9
15210778,86,female,68,150,56,16,92,40.3
18903294,273,male,70,192,93,29,114,40.8
17313954,82,male,51,182,85,16,93,40.5
11679429,127,male,69,189,92,18,99,40.3
13043596,25,female,28,163,58,7,82,39.5
12468896,50,female,32,165,63,10,95,40.3
17199327,123,female,51,168,63,20,103,40.7
19947232,43,male,76,190,94,7,90,39
12618012,113,male,67,185,91,17,97,40.4
11752236,60,female,47,154,57,11,96,39.8
17383297,169,female,43,162,60,30,99,40.8
17917883,75,male,74,193,97,11,95,39.9
15145218,120,male,26,155,61,23,105,40.6
15412210,44,male,71,189,90,7,93,39.7
10072374,95,male,68,190,95,15,94,40.2
15181282,44,female,62,171,71,9,90,39.6
12838787,25,male,65,182,89,5,87,39.1
10774204,28,female,62,167,67,6,87,39.6
10689922,55,female,29,169,64,12,92,39.6
16079521,36,female,65,151,51,9,79,39.8
18244509,188,male,20,181,87,30,110,40.9
13669445,106,female,55,162,60,20,94,40.1
15005792,91,male,70,189,90,14,95,40.1
17907470,4,female,48,176,74,1,81,37.8
16782689,165,male,50,185,93,26,100,40.5
17960713,44,male,35,182,83,11,91,40
11551381,64,female,78,168,72,13,88,39.9
15507728,147,male,54,180,80,21,105,40.5
12330867,58,male,73,197,100,10,88,39.9
10199130,100,female,26,135,43,17,102,40.4
12053048,26,male,41,186,88,7,86,39.5
14995117,3,female,46,175,74,1,77,37.9
11965048,194,female,30,181,77,29,113,40.8
16946003,103,female,22,167,60,20,98,40.4
16073180,186,female,22,168,63,29,110,41.2
12691658,77,male,27,171,73,16,100,40.3
16241763,168,male,52,186,84,24,105,40.6
13077162,62,male,24,180,80,13,100,39.8
15899947,42,female,26,163,63,10,89,39.3
18888434,21,male,55,182,81,4,93,38.8
14912193,6,male,27,175,75,5,76,39.4
17940269,46,male,79,176,81,6,101,39.1
11314616,82,male,48,180,83,16,94,40
15034515,126,female,28,152,54,21,104,40.7
14595307,34,female,27,171,64,8,89,39.6
11543337,184,male,36,171,76,29,107,41.1
17731432,71,female,25,173,62,16,91,40.2
12088481,129,female,55,154,53,22,98,41
10965339,62,male,48,199,101,11,95,40
19217379,61,female,61,152,50,15,80,40.2
15769995,28,male,23,182,78,7,95,39.8
19356729,208,female,54,163,60,28,114,41
19282369,11,male,70,192,92,3,76,38.8
14270161,103,female,26,155,52,21,94,40.5
14281978,18,male,25,191,94,5,90,39.5
11903763,58,female,36,165,57,13,89,40.2
15753253,42,male,40,179,79,10,91,39.8
14897055,118,male,76,172,78,15,104,40
17063121,167,female,72,175,74,27,101,41.3
16564141,189,male,41,186,89,27,108,41
18718273,21,male,68,186,88,4,87,39.1
15877060,47,male,56,182,88,8,96,39.3
10503080,85,female,71,155,60,16,91,40.3
14238093,23,female,20,173,72,8,79,39.5
12338147,73,male,23,183,80,17,97,40.1
14916834,40,male,42,195,96,11,84,40.1
18358291,226,male,75,180,84,26,109,40.9
19308646,137,male,50,169,75,20,106,40.7
11476647,205,male,72,167,76,28,102,40.4
15867556,43,female,51,159,62,11,82,39.8
11025560,70,female,77,149,58,14,87,40.2
13195956,108,female,78,161,62,19,94,40.2
17915530,105,female,26,165,61,19,101,40.6
17433377,37,female,48,151,56,8,88,39.2
12866168,92,female,30,159,53,16,101,40.5
13749563,159,female,56,166,62,23,109,40.5
18336263,69,female,65,162,61,11,101,40
11876838,194,female,44,171,71,30,108,41
16575275,8,female,56,165,66,2,80,38.2
13837465,41,male,26,193,94,11,90,40.1
19057360,82,male,24,171,75,17,101,40.2
18123423,104,female,66,169,71,17,101,40.4
10756407,101,female,45,178,72,18,100,40.3
10837034,195,male,32,197,97,27,111,40.9
15568801,182,female,21,151,55,30,106,40.8
10604920,171,female,39,159,62,25,111,40.8
18610904,30,male,40,191,94,9,83,39.7
13085192,101,male,41,199,102,20,93,40.3
17916290,31,male,20,184,77,8,96,39.8
13927582,27,female,62,179,80,6,88,38.9
13158135,134,male,36,190,83,24,101,40.9
13403096,108,male,28,179,77,20,103,40.5
12975446,9,male,28,192,88,4,80,38.8
14405359,71,male,41,189,91,14,95,40
18672521,43,female,35,170,66,8,99,39.8
19922065,13,male,50,197,103,3,85,38.6
15866340,104,female,21,172,68,21,97,40.6
14739649,42,male,71,178,85,8,87,39.8
16727196,125,male,31,174,74,25,100,40.6
13337054,36,female,27,182,79,10,85,39.8
19380495,89,female,38,167,68,17,97,40.2
10136038,220,female,66,179,75,30,113,41.1
18488315,109,female,71,154,58,18,98,40.5
13963518,63,male,24,171,76,16,95,40.2
11005832,170,male,32,196,96,27,105,40.7
15381496,23,female,42,164,64,6,83,39.1
18115026,259,male,76,179,86,28,112,40.8
19149352,86,female,25,166,63,17,97,40.2
19082205,70,female,28,152,53,13,98,40.1
11973200,7,male,30,186,83,6,74,39.5
16972419,15,female,26,169,64,4,84,38.8
11314332,44,male,26,162,66,16,88,40.1
10801214,178,female,27,186,82,29,109,40.7
13987013,7,male,21,188,89,4,80,38.6
13058031,57,male,63,177,82,11,90,40.1
12399809,70,female,21,184,69,14,98,40.3
10651229,50,female,42,174,67,10,94,39.6
16763349,175,female,65,152,52,25,107,40.4
13984425,124,male,76,167,65,20,95,40.5
10613630,33,male,33,189,94,11,83,39.8
18964544,45,female,40,159,61,10,89,40.2
13876641,190,male,51,174,74,26,109,40.6
14671312,146,male,23,189,85,26,105,40.8
17356135,123,female,28,178,77,22,103,40.6
16809832,155,male,20,180,84,27,107,40.3
14741296,54,female,63,166,63,9,99,39.9
11179753,191,male,26,190,95,29,109,40.7
18602518,131,female,32,158,57,23,101,40.6
19574948,154,male,58,190,94,24,98,40.5
15939303,153,female,21,156,53,26,104,40.8
17285338,200,female,23,172,64,28,117,40.8
12201423,152,female,26,168,70,28,101,41.3
14852672,129,male,35,172,72,25,100,40.5
11532742,197,male,61,184,91,26,105,40.7
13028559,180,female,21,178,69,28,111,40.9
19189603,12,male,23,190,87,9,76,39.8
15097199,20,female,25,164,63,6,81,39
13381599,116,male,32,181,84,22,100,40.7
12677790,91,female,23,161,60,18,97,40.6
11997547,104,male,54,202,99,16,99,40.5
11014098,65,male,21,171,70,17,96,40.4
18808903,6,male,21,197,94,3,80,38.8
15983344,69,male,36,188,86,14,96,40.4
19698350,123,female,23,162,57,21,104,40.3
18162400,91,female,70,160,64,15,99,40
13828238,79,male,24,179,74,16,102,40.3
14279651,45,female,66,161,63,8,96,40.1
13915300,38,female,46,157,59,8,90,39.3
10815078,173,female,68,169,70,28,101,41.3
17122661,108,female,72,189,85,20,95,40.7
17201432,116,male,22,183,83,19,109,40.3
12356410,168,male,33,201,105,27,103,40.9
18608592,151,male,29,167,69,24,110,41
16338911,28,male,25,204,105,10,83,39.4
17968647,87,male,59,142,54,15,99,40.2
13862112,52,female,55,165,63,11,89,40
15486821,136,male,35,189,91,22,104,40.5
14666704,47,female,26,147,50,10,92,40.3
14411757,208,female,55,163,67,30,110,40.9
18873912,196,female,75,161,67,29,105,41.1
19814348,155,female,41,184,80,25,107,40.6
19040996,130,male,27,189,96,20,108,40.6
12070823,230,female,55,175,69,30,117,41.2
18728217,50,male,73,190,93,7,98,39.5
18872060,230,male,68,198,98,28,106,40.8
10845307,81,female,59,182,84,16,94,40
13215682,192,male,32,190,91,24,117,40.4
12849791,116,male,47,185,83,18,103,40.6
10875764,130,male,41,184,86,21,103,40.8
17905683,49,female,25,169,66,11,92,39.8
15312578,21,male,29,196,103,7,83,39.7
18749699,154,female,35,168,63,24,108,41
12590897,14,female,26,169,66,4,82,38.6
15268844,12,female,31,168,62,4,76,38.9
17902514,70,male,53,180,85,13,94,40
13416799,91,male,27,196,93,18,99,40.3
14190872,96,male,29,179,83,20,98,40.5
18767328,34,female,42,163,66,8,87,39.5
11502386,121,male,56,185,89,21,95,40.7
11434216,17,male,30,174,76,8,81,39.9
10153431,91,male,42,196,95,18,94,40.4
13801505,11,female,53,164,66,3,80,38.8
19495975,73,male,23,174,77,13,106,40.2
15937153,21,female,58,153,59,5,83,39.4
11451390,156,male,37,187,85,26,103,40.5
12597863,187,male,39,188,89,27,108,40.7
14901222,102,male,75,168,73,16,95,40.1
14244633,57,male,26,176,84,15,92,40.2
11032980,8,male,67,184,86,2,81,38.2
18463742,50,female,71,159,64,11,85,39.7
14968753,18,female,72,163,63,4,83,39.1
13282360,88,female,43,159,62,17,95,40.7
11765841,134,female,26,168,67,29,93,41.2
13084225,132,male,47,192,93,25,94,40.9
10711686,184,male,28,197,98,28,108,40.3
14425719,101,female,43,152,54,19,95,40.5
14646801,42,male,28,177,87,11,91,39.8
16612767,104,female,67,176,68,20,92,40.2
17479640,181,female,30,148,47,29,105,40.5
15440405,195,male,35,189,86,28,110,40.4
17382240,158,female,23,172,65,26,107,40.7
10340956,103,female,33,158,59,20,96,40.5
11205326,72,male,62,175,79,12,96,39.9
13210322,63,male,62,183,87,11,93,40.1
14985238,78,female,44,160,67,17,90,40.2
18521710,65,female,28,154,59,14,92,40.5
17340116,87,female,29,168,68,18,95,40.2
10652326,154,male,33,191,92,26,103,40.8
13256736,48,male,50,180,78,10,92,39.8
15506845,49,female,64,152,54,10,88,39.7
12337013,88,female,31,180,73,19,93,40.6
13647317,199,female,58,139,43,26,113,40.6
13972821,20,female,21,165,63,6,81,39.2
17102445,38,female,27,154,56,10,84,39.5
18727348,155,female,41,174,71,23,111,40.6
10906317,180,male,45,178,74,28,105,40.9
16601832,41,female,61,156,55,8,91,39.7
10092048,62,male,34,183,84,16,90,40
15968098,74,female,31,175,65,15,95,39.8
17832870,55,male,26,193,94,12,96,40.1
16555618,108,male,37,192,89,17,105,40.3
10850457,82,male,48,183,81,14,99,40.2
16559023,98,female,23,179,71,18,102,40.6
12225208,17,female,33,181,75,5,81,39.4
12253507,6,female,39,157,63,2,77,38.4
16867670,264,male,79,181,90,27,114,40.7
10568045,28,female,26,148,45,6,91,38.9
17175966,26,female,20,160,56,6,90,39.2
17162133,131,female,42,156,60,22,102,40.4
16816435,72,female,27,153,55,15,93,39.9
12159473,61,female,27,159,63,13,93,40.1
15350601,143,male,38,171,75,26,101,40.6
17282153,174,female,52,172,70,25,111,40.8
13850992,32,male,42,195,96,7,90,39.3
18074795,10,male,31,166,70,3,89,38.8
10508905,6,female,43,151,50,2,72,37.9
14437274,62,female,29,176,72,13,95,40.2
13763598,35,female,73,159,57,7,87,39
16048471,92,male,20,194,91,21,97,40.8
12772800,144,male,43,181,79,24,102,41.1
16111547,24,female,58,171,67,6,82,39.4
15692541,150,female,41,161,60,24,105,40.7
13881710,98,female,26,154,56,19,97,40.6
11105760,81,female,45,176,72,13,106,40.1
17193615,62,male,68,185,90,12,87,40.3
19412126,29,male,30,183,86,9,87,39.7
17052358,223,male,73,182,82,27,107,41.3
18344247,45,male,79,167,75,8,89,39.6
15338945,12,female,43,172,69,3,84,38.8
10540926,63,male,31,189,94,16,90,40.4
15673082,32,female,73,160,57,6,90,39.3
12578037,9,male,32,175,74,4,81,38.9
14226236,27,male,65,181,79,6,85,39.1
12742888,96,female,28,165,65,18,99,40.3
16158571,40,male,65,193,91,8,87,40
11451489,74,female,32,163,57,16,91,40.1
13333307,62,female,77,175,75,11,95,39.9
15238431,16,male,62,189,98,3,89,38.3
18736918,185,female,35,179,74,26,116,40.7
13683417,51,male,28,183,86,13,92,40.2
15126894,14,male,40,169,74,4,87,38.9
15273699,125,male,36,183,85,20,105,40.7
14594125,64,female,35,161,65,14,91,40.2
